3018; 2018-10-23; 14:30:00; 15:29:59;33; 5918.628571428571
3018; 2018-10-26; 14:30:00; 15:29:59;41; 4893.248969696971
3018; 2018-10-30; 14:30:00; 15:29:59;58; 6412.3525021795995
3018; 2018-11-02; 14:30:00; 15:29:59;54; 6493.2489983579635
3018; 2018-11-06; 14:30:00; 15:29:59;48; 6408.569560192418
3018; 2018-11-09; 14:30:00; 15:29:59;47; 6496.409101026633
3018; 2018-11-13; 14:30:00; 15:29:59;52; 6361.800732600732
3018; 2018-11-16; 14:30:00; 15:29:59;56; 6491.27861010101
3018; 2018-11-20; 14:30:00; 15:29:59;53; 6254.722101806239
3018; 2018-11-23; 14:30:00; 15:29:59;53; 5883.35747035573
3018; 2018-11-27; 14:30:00; 15:29:59;56; 5969.572850007632
3018; 2018-11-30; 14:30:00; 15:29:59;51; 6210.281752380952
3018; 2018-12-04; 14:30:00; 15:29:59;59; 7040.732947074114
3018; 2018-12-07; 14:30:00; 15:29:59;51; 7035.387064135864
3018; 2018-12-11; 14:30:00; 15:29:59;48; 7354.598977443609
3018; 2018-12-14; 14:30:00; 15:29:59;0; 5109.075276426361
3018; 2019-01-08; 14:30:00; 15:29:59;0; 4760.094655462185
3018; 2019-01-11; 14:30:00; 15:29:59;0; 4627.370088669951
4020; 2018-11-14; 09:30:00; 10:29:59;0; 568.5894736842107
4018; 2018-10-29; 09:30:00; 10:29:59;4; 438.18666666666667
4018; 2018-10-29; 13:30:00; 14:29:59;5; 533.338947368421
4018; 2018-10-30; 09:30:00; 10:29:59;5;476912
4018; 2018-10-30; 13:30:00; 14:29:59;5; 436.8
4018; 2018-11-05; 09:30:00; 10:29:59;1; 552.2438095238095
4018; 2018-11-05; 13:30:00; 14:29:59;11; 696.6071794871795
4018; 2018-11-06; 09:30:00; 10:29:59;1; 449.12
4018; 2018-11-06; 13:30:00; 14:29:59;4; 559.84
4018; 2018-11-12; 09:30:00; 10:29:59;2; 427.84
4018; 2018-11-13; 09:30:00; 10:29:59;2; 404.79999999999995
4018; 2019-04-29; 11:30:00; 12:29:59;0; 666.4
